"",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-2.677665,-18.251625,-18.249035,-18.249039,-18.249037,-18.249033,-18.249033,-18.249033,-18.249035,-18.249043,-18.249048,-18.249054,-18.249058,-18.249067,-18.249081,-18.249102,-18.249207,-18.267166,-15.163195,-15.140330,-15.143428,-15.131456,-15.131429,-15.138947,-15.137654,-15.130189,-15.127213,-15.127497,-15.131033,-15.131252,-15.132042,-15.130909,-15.139569,-15.112136,-15.085419,-19.099562,-22.651779,-22.664600,-22.636549,-22.666409,-22.679155,-22.692266,-22.723202,-22.738277,-22.764627,-22.787664,-22.811422,-22.838243,-22.864906,-22.882769,-22.894142,-22.908194,-3.090431,14.248571,14.277843,14.282598,14.277597,14.287660,14.315494,14.335933,14.372113,14.365817,14.357294,14.371603,14.348349,14.324563,14.312365,14.351445,14.419062,14.473168,-0.224806,-0.235286,-0.243593,-0.247918,-0.270106,-0.292329,-0.312651,-0.342914,-0.357049,-0.414045,-0.463960,-0.534894,-0.545127,-0.530758,-0.527100,-0.516856,-0.477921,-0.382592,-0.209543,0.084180,0.016755,-44.607105,-44.607178,-44.607262,-44.607426,-44.607548,-44.607586,-44.598907,-44.603371,-41.223328
1,-85.859322,-79.810455,-74.800880,-69.790833,-64.780792,-59.770744,-54.760700,-49.750652,-44.740604,-39.730556,-34.720505,-29.710453,-24.700401,-19.690350,-14.680295,-9.670239,-4.660171,0.351182,4.119699,8.276572,12.436918,16.593220,20.749359,24.909201,29.066622,33.222313,37.377594,41.531483,45.685459,49.839439,53.994911,58.152660,62.313454,66.464615,70.605370,75.879303,82.361519,88.583214,94.800507,101.022896,107.248405,113.476929,119.710632,125.951164,132.198746,138.450546,144.712051,150.981766,157.258301,163.539719,169.822296,176.107559,176.193161,170.431519,166.519379,162.603577,158.689758,154.772156,150.846542,146.915649,142.974548,139.035889,135.095428,131.155380,127.219048,123.288376,119.361053,115.426041,111.476135,107.514084,108.452988,108.512161,108.573135,108.639519,108.710846,108.787247,108.870628,108.963562,109.058517,109.175735,109.306145,109.454369,109.606834,109.752327,109.895409,110.031204,110.157784,110.254089,110.305298,110.262627,110.164948,77.675537,89.904037,102.132553,114.361038,126.589615,138.818161,149.310593,154.314697,152.951843
2,-1.876938,-1.203342,-1.211445,-1.219108,-1.226772,-1.234436,-1.242099,-1.249763,-1.257424,-1.265080,-1.272737,-1.280394,-1.288054,-1.295710,-1.303366,-1.311023,-1.318664,-1.325613,-1.401631,-1.404096,-1.411654,-1.411735,-1.418587,-1.431211,-1.437182,-1.437114,-1.441383,-1.448944,-1.459460,-1.466690,-1.474646,-1.482199,-1.495392,-1.493617,-1.495317,-1.493834,-0.964906,-0.967577,-0.990975,-0.978141,-0.974974,-0.969975,-0.946417,-0.937846,-0.917921,-0.902200,-0.886684,-0.870474,-0.857560,-0.853121,-0.854847,-0.858544,-1.834190,-0.110220,-0.101563,-0.101287,-0.106334,-0.100716,-0.078525,-0.061158,-0.027289,-0.035458,-0.045135,-0.033847,-0.054214,-0.071757,-0.079092,-0.064302,-0.050996,-0.052150,1.233247,1.237807,1.243217,1.245587,1.262331,1.281696,1.300648,1.330230,1.344239,1.400649,1.448025,1.509231,1.518574,1.510811,1.509590,1.505045,1.500114,1.504854,1.548326,1.667790,1.591588,-46.186108,-46.187965,-46.189846,-46.191822,-46.193756,-46.195606,-45.901573,-44.109604,-37.437012
3,78.865700,63.297852,63.300278,63.300137,63.299995,63.299858,63.299717,63.299576,63.299431,63.299286,63.299141,63.299000,63.298855,63.298714,63.298576,63.298447,63.298397,63.316284,60.206627,60.184113,60.187199,60.177448,60.177662,60.182964,60.182560,60.181015,60.181328,60.181061,60.179367,60.178616,60.178017,60.179592,60.172867,60.198593,60.224560,56.210224,52.695946,52.683525,52.705872,52.682873,52.674259,52.667591,52.659622,52.657486,52.659046,52.665485,52.674671,52.689114,52.707462,52.721634,52.731918,52.745617,32.947758,15.669917,15.642579,15.638327,15.642191,15.635464,15.621479,15.614601,15.609042,15.608554,15.604401,15.609975,15.595775,15.577758,15.566666,15.602001,15.667893,15.722058,1.073959,1.064589,1.058263,1.054874,1.040611,1.030052,1.023200,1.017552,1.018179,1.026203,1.041969,1.077841,1.082821,1.070758,1.067394,1.058193,1.019726,0.924656,0.757358,0.489124,0.517246,14.957267,14.951754,14.946229,14.940673,14.935113,14.929526,14.109078,10.968767,8.322578
4,-9.142763,-6.869072,-6.871026,-6.871024,-6.871021,-6.871018,-6.871015,-6.871010,-6.871005,-6.870999,-6.870995,-6.870991,-6.870990,-6.870985,-6.870979,-6.870974,-6.870898,-6.864774,-6.626961,-6.621356,-6.631525,-6.627455,-6.638707,-6.673199,-6.699435,-6.711345,-6.730078,-6.758332,-6.769521,-6.781546,-6.813651,-6.845814,-6.878201,-6.869549,-6.862068,-6.817781,-5.618692,-5.595346,-5.599528,-5.528123,-5.480134,-5.425869,-5.342865,-5.260869,-5.174078,-5.099509,-5.030000,-4.973065,-4.927107,-4.904348,-4.887149,-4.878181,-5.927262,-1.070584,-1.058462,-1.066195,-1.064573,-1.074417,-1.049342,-1.018770,-0.962669,-0.991069,-1.025244,-1.019428,-1.065517,-1.096181,-1.118024,-1.095882,-1.066432,-1.060245,2.256518,2.263022,2.277480,2.289605,2.307413,2.351768,2.403345,2.489461,2.522554,2.648082,2.768960,2.939013,3.011280,3.013301,3.018608,3.020660,3.014719,3.026152,3.095364,3.282310,3.302244,3.306364,3.306323,3.306270,3.306182,3.306089,3.305973,3.305592,3.305325,3.303085
5,145.894836,116.434456,116.432571,116.423325,116.414085,116.404846,116.395607,116.386368,116.377129,116.367889,116.358650,116.349411,116.340172,116.330940,116.321709,116.312477,116.303467,116.337288,110.598129,110.565727,110.581505,110.567612,110.571350,110.587929,110.592232,110.587456,110.580894,110.569801,110.558533,110.544434,110.511513,110.467361,110.405746,110.420921,110.454956,102.926682,96.633293,96.562332,96.558105,96.468391,96.420822,96.382362,96.346970,96.327492,96.323425,96.332466,96.354622,96.384941,96.422256,96.446175,96.476425,96.507019,61.179947,29.694796,29.666245,29.685986,29.690250,29.704512,29.696880,29.692915,29.691320,29.696308,29.694656,29.703415,29.678638,29.654827,29.629992,29.684397,29.806965,29.907892,1.795344,1.774588,1.747267,1.732079,1.716630,1.690300,1.671303,1.656376,1.656897,1.681410,1.729048,1.835049,1.901160,1.904072,1.914866,1.922163,1.863722,1.724680,1.469609,1.080455,1.053651,1.030426,1.011128,0.991825,0.972519,0.953197,0.933854,0.914399,0.894923,0.875202
